price,ttr,cost,n_ev,win,first_c,first_t,mean_c,mean_t,boot_lo,boot_hi,train_c,test_c,test_t
"[0.85,0.90)","[10,30)","real (fee=0, no slip)",4779,0.8943665725097266,0.3910232266164464,0.8635258332587059,0.30263004863396603,0.7078182786635602,-0.47147844468883343,1.117723454862456,0.19891113885931525,0.5276065432446304,0.718915856443497
"[0.85,0.90)","[10,30)","passive maker bound (fill@bid, fee=0)",4779,0.8943665725097266,1.8130571249215313,4.006209725640172,1.8248030977815595,4.284814822410245,0.9961945473076358,2.6581653738345663,1.7009135448306605,2.093531697053702,2.8663677741597002
"[0.85,0.90)","[30,60)",score (harness),7880,0.8856746276548868,-0.842200373664322,-2.3534542243874244,-0.8797151540327687,-2.5675553825362614,-1.5494296627544086,-0.1965333683754547,-1.2298718673452291,-0.41809343224602685,-0.8356333651351264
"[0.85,0.90)","[30,60)",real (fee=0),7880,0.8856746276548868,-0.12149073604060098,-0.33953045342988064,-0.19390776566138235,-0.5663379311959067,-0.8651304777892496,0.4533657310780288,-0.5288228727250879,0.247620505816248,0.4952304975392176
"[0.85,0.90)","[30,60)","real (fee=0, no slip)",7880,0.8856746276548868,0.31860406091370513,0.8903999670045342,0.24891467847199567,0.7269437869342478,-0.4298239912854155,0.9364746226574575,-0.08691995234035808,0.6916551847003444,1.3831930929436116
"[0.85,0.90)","[30,60)","passive maker bound (fill@bid, fee=0)",7880,0.8856746276548868,1.5286548223350254,4.274980027201217,1.485895912616364,4.34460646518528,0.7898979522726456,2.1434771335784175,1.0832426694354695,2.0167253279425155,4.046259237503443
"[0.85,0.90)","[60,120)",score (harness),12199,0.8899158535493689,-0.48243114317999436,-1.6691455802773252,-0.6328443853751163,-2.268674406541635,-1.1844880609708035,-0.07438893624017479,-1.0681440183800412,-0.19675901296043516,-0.5129553015532724
"[0.85,0.90)","[60,120)",real (fee=0),12199,0.8899158535493689,0.26360558242479804,0.9119937429235265,0.07878216051441514,0.2825564565962507,-0.467056471546314,0.626948315095132,-0.34975979934056933,0.508097661813181,1.3251870694123584
"[0.85,0.90)","[60,120)","real (fee=0, no slip)",12199,0.8899158535493689,0.702098532666612,2.4290618069758976,0.5201486150217284,1.8654572445569242,-0.047989848505549895,1.0403264389032467,0.09122936360875872,0.9498420889101729,2.4772101236293866
"[0.85,0.90)","[60,120)","passive maker bound (fill@bid, fee=0)",12199,0.8899158535493689,1.7923354373309288,6.205050479829375,1.6238300637182024,5.828733649007297,1.0877229527546952,2.1301518914521744,1.1784768814752276,2.069987132571724,5.404253257623175
"[0.85,0.90)","[120,300)",score (harness),13473,0.886905682439696,-1.7348937880016218,-5.916183167665249,-2.111865191900607,-7.404005857854876,-2.6922952858154248,-1.56417217427129,-2.0372268201846193,-2.1731592613129807,-5.612819023173965
"[0.85,0.90)","[120,300)",real (fee=0),13473,0.886905682439696,-0.9506208713723633,-3.2418049872261907,-1.3724077416092695,-4.813778179875475,-1.953602818307245,-0.783661920155815,-1.2958607443919656,-1.4353119672579195,-3.7088598465834126
"[0.85,0.90)","[120,300)","real (fee=0, no slip)",13473,0.886905682439696,-0.5153269501966893,-1.7573620517013928,-0.9332016896556048,-3.2730969467679882,-1.5089538020615911,-0.3683742350818599,-0.8567475586627287,-0.9960277267202611,-2.5736255298174213
"[0.85,0.90)","[120,300)","passive maker bound (fill@bid, fee=0)",13473,0.886905682439696,0.5518444295999414,1.8823081556034875,0.13082148935802235,0.45902384987248757,-0.44044470064983526,0.6693820719641823,0.20667417327273427,0.06849565974413763,0.17708870088718676
"[0.90,0.95)","[5,15)",score (harness),3720,0.9415274463007159,-0.7608589235890992,-1.9295490153889363,-0.9903738564092766,-2.6508431718567165,-1.736234872877531,-0.2861887356518066,-0.755025476794102,-1.6660514624012306,-2.178691542587921
"[0.90,0.95)","[5,15)",real (fee=0),3720,0.9415274463007159,-0.3603575268817116,-0.914096588249192,-0.6289386306323503,-1.6859095753371056,-1.3696632585365365,0.09036732732495806,-0.3902011710592075,-1.3143461758584705,-1.721100996774077
"[0.90,0.95)","[5,15)","real (fee=0, no slip)",3720,0.9415274463007159,0.10591397849462468,0.268654068854799,-0.1601915642601108,-0.429323567423584,-0.9490084837429578,0.549635098779657,0.07826397878228426,-0.8447897362205353,-1.1060428302560736
"[0.90,0.95)","[5,15)","passive maker bound (fill@bid, fee=0)",3720,0.9415274463007159,1.7979569892473117,4.577908492537111,1.619128733572283,4.373776588988193,0.8976944668458791,2.332848750853388,1.9169376413124157,0.7641289661893214,1.0118359210805006
"[0.90,0.95)","[10,30)",score (harness),6048,0.9339709573893425,-0.8870385459229028,-2.748482265510702,-1.0402517208672826,-3.4305295063745875,-1.6301920216820536,-0.4539211210808668,-1.109027152301853,-0.9023933672465718,-1.8142588630279124
"[0.90,0.95)","[10,30)",real (fee=0),6048,0.9339709573893425,-0.45992791005290223,-1.4251943349537395,-0.6547707610670196,-2.1616334196396676,-1.250482106463037,-0.05689688915795021,-0.7125687536464829,-0.5389163646148911,-1.0844925367535472
"[0.90,0.95)","[10,30)","real (fee=0, no slip)",6048,0.9339709573893425,0.005158730158730442,0.015985323793119472,-0.18691417988621092,-0.6169912925329651,-0.7885867198516439,0.42698628353416807,-0.2454104958586684,-0.06966001448687346,-0.14016190965614767
"[0.90,0.95)","[10,30)","passive maker bound (fill@bid, fee=0)",6048,0.9339709573893425,1.281960978835978,3.9807424231965323,1.1824482721694352,3.918758798419462,0.5975240650517571,1.7549977897097662,1.0743589795657313,1.3991101179995127,2.8365036660981544
"[0.90,0.95)","[30,60)",score (harness),9230,0.936108612547785,-0.9056990364668103,-3.399506513959995,-1.1821142764317356,-4.62515756309442,-1.691419133158905,-0.7058317932411805,-1.457253662321445,-0.8595750245803252,-2.39859521401797
"[0.90,0.95)","[30,60)",real (fee=0),9230,0.936108612547785,-0.46072080173347074,-1.7294601489875165,-0.7791852028592969,-3.0513351702181044,-1.279458277780955,-0.2950337145224779,-1.0426987629076039,-0.4702746256409829,-1.3136259839283013
"[0.90,0.95)","[30,60)","real (fee=0, no slip)",9230,0.936108612547785,0.003185265438786494,0.01195676796197733,-0.3121664535489928,-1.2223577109923036,-0.8257600605077391,0.1582870892180391,-0.5763123801813028,-0.00251456826880113,-0.0070231995888722755
